F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,Label
-1.2408135956496646,0.8301791117391376,0.6227786473656048,1.271966475775625,1.2512313404242192,1.111339412539807,-0.02912592295017359,-1.2387450672169102,-0.28119242937231936,0.6093443861672045,-0.37653210006776444,0.39336237222396075,-0.4330862164535036,-1.3520975398172983,-0.21553305163294412,0.0029142237545692873,-0.7229434471566077,-0.2214839926320755,0.553801461664706,0.12498235415803648,0
-1.6299029415033162,0.5350297994084883,0.22281408972024377,0.25993025852289836,-0.12484183003546992,0.9670537082380721,-0.9570425931729105,0.42904603491977994,1.6487605889417025,-0.24008411213809347,-0.4691884475665541,0.3805117077529868,-1.3346393796908393,0.33857638499196774,-0.49687694620835676,-0.38163205683596635,1.4029982848432487,-1.183404129574938,-1.3773932989753894,0.21752563525895627,0
-0.9471965755788135,1.0862894759386823,-0.17521643598262343,-1.40782584104869,0.65912944583843,0.7657779670273803,0.8518637273577608,0.37264492008614747,-0.7705443948659226,1.1421899325314162,0.10671808347323976,0.9996237849794214,1.626675584411621,-0.7354688634115623,0.9330509039678742,0.8979536987482413,-0.841233150969538,-0.1982739406465597,1.114748463701432,-0.17853789360739758,0
0.6336814441110846,0.012405840208430026,-0.9552120252864122,-1.9533441347549727,0.2746840896145053,-1.1490240976779478,-0.34998001669882434,-0.4856902413117414,1.1179877496381558,-1.6851160010088733,-1.399709376887678,-0.9211161050011275,0.20848087525878004,0.2824330564902157,-1.0202838321583505,0.6028263982889633,0.5919827240710542,0.5779868185229463,0.2859901243632298,0.21829722152237874,1
1.4783442277393624,-0.926151053848439,0.582785332580505,0.6591630744167315,1.4632857579096579,-0.7273272818630306,-2.3417618551485933,-1.2881310773082122,-0.09457502410949471,0.24390717912120286,-5.363144942345206e-06,-1.1673126554483444,-1.288364397147907,-0.3509259855269405,-0.8396975572770898,-1.398552589560115,1.4697554748116661,-0.9744293998094263,-2.003659179445977,0.124765041900087,1
0.9556538436899269,-0.5629341414346334,-0.7530079104208273,-0.14238192500639418,0.38687165610983326,-0.5234621167012505,-0.4767014228938953,1.3458794331218968,0.19059810697520438,-0.9108036291066444,-1.6647910116358933,-1.0438092629545817,-0.01728633695708001,-1.183413708086325,-0.9967206672170933,-1.5962859672910499,1.1777796327506669,0.5700261600742775,0.4943795372375151,0.19394401691324986,1
-1.8738973016780263,-0.4155333568094856,0.8710885547426302,-0.420858639932386,-1.153226934235586,0.130641372626696,1.8777423739813606,-1.6124381574778155,1.6019897517609079,-0.06452887280438689,-1.0614036793372743,0.8956700876650943,0.3777476691587344,0.678408745001021,0.1478551754067312,0.9941230504256664,-0.5161545862890404,-0.9647635327644541,-1.653174569164681,0.07060535391394696,0
-1.0051712831730597,0.8867893833409525,1.0115775749131573,-0.3537229264896542,-1.2471897571290689,1.7080224945420945,0.037131771940916915,0.5011737667916367,-1.201243257712193,0.491858831736543,0.5938718596396487,1.0939815440475993,0.7061742455378959,-1.2450012520325784,1.042224828536938,-0.5706519077595134,-1.1742311197330242,-0.736734608451383,-1.0123876204372984,-0.2024605009558689,0
-0.903139501625376,1.8433920341476273,-0.14416105659900688,-0.2906695675535391,0.5168095898530137,1.725121243606612,-1.8070850633699627,1.2081001257414206,1.3490956226654633,0.35082956795507186,1.6776781675960077,-0.4375168416972583,-0.6988087108267139,1.279597252195571,-1.2928893925721572,0.19417185101023388,-0.6089363641336238,-0.8678440430872992,-0.12716400103573663,0.3745067175663109,0
-1.107748714314184,0.7735717093344082,0.31361602028110747,-1.5512614244089422,-1.6383936857052461,0.6123836994059435,-0.4200522976049805,-0.5239742139469802,0.8497663194387262,-1.2677800515722701,1.5998503341312185,0.28759381702084263,0.6901852056563345,-2.097381153408083,-0.2922114602235677,-0.037356121327818265,-0.4916940402643691,-0.02522486603180849,1.849893535458394,0.13648636411641255,0
1.3615163377433184,1.7494484655357132,-0.724560435965729,0.2108940131233039,-1.4087464177039108,1.1212593791304335,0.874700413545689,-0.6171401277463756,-0.7605873976621362,0.964264145981829,0.06418109600289253,-1.2119971185075529,0.03956500474141554,-0.24070811373942627,-0.9882478734043091,-0.5302186138025867,-1.3733410339327796,-0.08642447420462405,0.05328796828052991,0.168544306498743,1
1.5195456536828438,0.10852016108836673,-0.018895915446279655,-0.6282413395552638,0.39874755093434544,0.9022813916179411,-1.2098301970466094,0.555952745592014,1.3649816616009383,-1.4310192306983838,0.30193884006630517,-1.2031613410331086,-1.1258732533018954,0.2501567331911894,-0.8683037279382475,0.04250376298447787,-0.34569654900684343,-0.6766705133663562,-1.515981480065473,0.12954106111098965,1
1.6850657619773368,-0.01422037269030042,0.4586743842154284,1.2340008811574237,-1.4763181388654543,0.11965016617241056,-1.2419472298678509,-0.5561942128961544,-0.013857007715541202,-0.16601623046016278,-0.5587390448811701,-1.2777166294746127,1.2306504548097001,2.1956303219438924,-0.874209114307792,-0.8342270302060792,0.6820430962881686,-0.6054734444185835,1.2270018417945252,0.12151883010316109,1
-0.4258683746212615,-1.4731564934876877,-0.9990249736934027,-1.006384107784176,-0.6488891799188964,-1.4015545916809284,-1.1061872381479798,-0.07365665254375377,-0.7025434434791185,-1.2151326777228717,-1.6277344509018354,-0.648080601878682,0.7619415029250999,-1.8905956170579108,-1.302990352299322,0.4143673677570627,1.5383059053349764,-1.0015481390296845,1.2812536875437328,0.3496460000462,1
0.8277872047052264,-0.26670885378830317,-0.22865852373678322,-0.6665408457114436,1.6940101933763205,1.0603580147657656,-1.1424881194766274,0.30997235868721784,-0.7558206468321693,-1.6369510033929795,0.9050716492954871,0.6521725039422873,0.3020807491989103,-0.22664591938779008,1.5791996156481338,0.0703438388802749,2.1314922630570368,-0.48847039542909704,-0.5483697957032929,-0.441643777229511,1
-2.908550435113357,-0.41111643925756675,-1.1978070947746742,0.4553313024788723,-0.7813378662273035,-2.2449265446353017,0.025102071460204864,-0.8644820574006805,0.19995517188648376,0.9669866068346222,-0.8069026685135009,3.099781983770099,-0.5047548567811337,1.2557644541390047,2.912579170902048,0.0488312151300295,1.3191252652978163,-2.7421029333970033,-0.11362458606553895,-0.5600821364796367,0
1.2032085243257715,-0.8999404780111704,-0.7767283215436134,-1.740925344671779,1.1822931120343074,-0.754837555849207,1.2283195008807999,-0.2067813891259153,-0.38078832728576406,1.2949707096524368,-2.14693908168691,-1.0860763524640316,1.5833665117635016,2.271859907594168,-0.8968859432802151,0.8116688403605926,0.8677662965152635,0.392292388461876,0.9523830985945901,0.15482366550308316,1
1.619397703602176,-0.355289150390919,-0.9864960889640529,0.7858365649539499,-0.12937227859486214,1.2639549003127175,1.228735684760632,-1.2731255415726856,0.22073452837525867,0.8641805899251438,0.16264163442644156,-1.277788688937427,1.8675578628381324,0.16891331628030862,-0.9184017664608413,-0.02102525676130206,0.9980605433172016,0.09618830791396023,1.872521962763578,0.13631635267854286,1
1.447481278480216,-0.003821200584786708,0.30148250756738,1.45374728107844,0.36208719814170187,0.09969278689821068,0.1982771004994916,2.9257875679174545,0.649326221618351,-1.2036916099424926,2.3163545318840315,-0.998844912594311,0.10675626339419818,-1.5616890646156887,-0.5960133550253459,0.8123476155486401,-1.9584951051983586,0.8488989986436758,-0.25867088309895697,0.06571458120037936,1
-2.50193711091739,-1.4133973413526915,-0.5010866774909896,0.222590657349073,0.9962791250025343,-1.007991728676335,-0.9720444421912869,1.2239440676828504,0.155523896104108,-0.06806741390281097,1.1445028603184488,2.6743871016697844,1.0360246557057584,0.4023081445545318,2.5178836131548525,-1.0503552791654436,-0.6557719287484041,1.1424241656611145,-1.1648827303453428,-0.4848981709479051,0
-0.8821307136399097,0.9473252220335652,2.5407959885703577,-0.4428262679458682,-1.3360367538728204,-1.8915757736757313,0.07594584677480869,-2.603886925944593,0.6727435557452822,1.358204855085513,0.7316296485433235,-0.31016422651936765,1.358795988824276,0.3890991751718315,-1.078914327398491,-1.1359229096391434,-3.070048653763978,1.093283367010974,1.3738277669611778,0.3198953923781595,0
-0.3155925044633766,0.5169984277397444,-0.07928069504552755,-0.9461629007598741,-0.5168565300012143,-0.8852981075884797,-0.31959755511187227,-1.0666660773143595,-0.5643864548651711,-0.3215279424991586,0.514719798917084,-1.185366617820935,0.6529808079045755,0.9066078247999665,-2.0722088681193283,-0.023194605115687595,-0.23310581362677726,1.819453645106061,-1.0861139030749325,0.5353084748949317,0
0.7756734421120267,-0.7000679010050623,-0.6221054637210323,-0.15139155618663647,0.038025227078949474,1.0836980154290328,-1.401520041334159,0.20769602479503457,1.276223317960389,-1.6143441880496296,2.997230239291022,0.8180625042813745,0.677220994651929,-1.4568804704141674,1.804573624300546,-0.34362552158335863,-0.31537548818976996,0.7494172280386683,1.131351397181661,-0.4949050048983516,1
1.097294305045369,0.25013394137793254,-0.1655687255923775,0.5771789586861397,0.33434359699798205,1.0382496261564367,-0.722797784137731,0.09636971231001856,-0.591506631904229,-0.3228801082511233,-0.3107557070122504,-0.01533214707699676,-0.7413220473435778,-0.7400821306201657,0.7124937413244657,0.05752927166505829,2.3827966028095613,-1.407537767553674,1.3244848098581026,-0.2407847941823715,1
-1.7472045385853336,-0.6240922193802827,0.5451115334318362,1.0178430272044667,-0.4157652159162348,0.9156115785162142,-0.9395759590074508,-1.2001089037023231,1.3491776223379353,-0.12512583017362566,-0.3867183209970584,1.2046128484813805,-0.8602296401035411,1.2221869162979169,0.7177661976925127,0.7877217150354217,-1.0964890105380527,-0.5216551116421665,-0.3661601039864513,-0.07890725479908396,0
1.1683345555849058,0.2336798201786754,0.673801780022541,0.17409046632770028,-0.20561494112106826,1.2709302705887615,-0.6013438567713046,0.7775208477415618,1.0280346549717918,-0.6322795712085407,-0.023829487927891965,-0.2434131592822435,-0.0720755021110411,0.8246376452095175,0.402218713689768,0.02990320779378878,-0.42264205970895835,-0.5519673863603289,0.04979405300729124,-0.1674189720609033,1
0.9338325530503075,0.9595261763961682,0.9339830509895112,-0.8370547219430824,-0.7464282007668952,0.33833087192797756,-0.4395348991282204,2.6486193210393205,-0.5610620293208836,0.9046487692845115,-1.8672097909590903,-1.0320406646831717,-2.285760520574523,0.07693989065845562,-0.9928979962844287,0.3775893814537775,-1.0521337179742987,1.3177656283139456,-1.6458127719389233,0.19424183949792734,1
1.091142676868992,-0.45252524470191585,0.4623904974792375,0.6946215378206786,-0.14256868188983027,-1.801943546893406,-0.602414865712582,-1.481026367095288,0.024949040942185603,0.642037771485971,0.9636778765749063,-0.04393083794556383,-0.6634354790710731,-0.989055355508073,0.6634803932554185,0.2874875090873062,-0.7696302869652224,0.11937649116956303,-0.07486818430561784,-0.2281986282444286,1
1.0616183389448473,0.9373644491800164,-0.4280978470009706,1.9109200291870183,-1.1707389109315207,0.3253204727642452,-0.009283268398450239,1.329819865366112,0.8121038419024935,-0.37779347451342177,-1.7438582155823241,0.06740039528241673,1.2987954420506524,-0.07298202151731248,0.8183905124466,1.277761452009761,0.6229811075304438,0.27341639305371196,0.770165805083241,-0.2651687719016625,1
-1.7081559614321313,-0.7379612355976041,-1.3025897222571292,-0.7513003518198328,-1.034566523350847,-0.9153587358188547,-1.2372296826316977,1.2225185757017087,1.8596929998118479,0.5389853270308649,-0.27627577455176183,1.8542326413896821,0.745793376245301,-0.8720187721230842,1.7635201757310983,0.7619729616245237,0.47996196531693075,-0.8567985856430134,-1.3288538087729935,-0.34215717520748967,0
2.6497464324575883,0.09651078466844092,-0.4323640325412768,0.95072744580504,1.3232046564098576,1.0673602317866706,-0.466690221055491,-0.49495825857733916,1.463261580693458,-0.01063610457780652,-0.03583099627625813,-2.8195806863134183,-1.0700508448963193,2.0773301018657895,-2.6465402694161275,-0.25930042987978225,-0.860257737040745,0.8245084575500674,2.180674460447774,0.5085295146856621,0
0.7273130303738808,1.6871343419047233,0.359361090913971,-1.0577753462231476,0.8407062680733348,-0.7076004970525249,-0.24928162193818196,-0.7131318383318815,-0.9343329053841258,0.27960924992321096,2.0647296120219103,0.9397827253665575,1.0347848294653281,0.19900373933039703,1.963145012512561,-0.9141754964874462,0.9253950833611414,0.9432017341957706,1.6374128238965915,-0.5317083083914939,1
1.961167835798827,0.48523611652895526,0.24509612036637157,1.4606807871621152,-0.364534671480517,0.045760425996933335,0.17335594339248894,0.3442813007430645,0.5804729061159233,-0.22564640537531652,1.0577304402462269,-1.3311339811095633,0.10449148807441244,-1.4894472710464441,-0.7727117330908763,-0.7518781317308467,0.4786922030992612,-1.021796330979033,0.44311639063938757,0.08034568617462688,1
1.291617558765839,-0.31719362494692216,-1.776958909130814,-0.45426086418075096,1.4215414069764534,0.6903412220251807,-0.1907233035268151,-2.293451615632303,0.4451533730229767,-0.18875993568953955,0.5177039933696137,-0.5506051548035611,-0.8549505909411177,-0.012013233026719885,0.0028511773802837315,2.084047389107011,-0.9707931222346331,-2.082766820284675,0.42044867289205395,-0.07481380985163599,1
-0.766824608787459,-1.3195679595424377,-0.6758208158184028,-1.7049937197419622,0.12471810099849642,0.7398718699357449,-0.6808802785027047,1.525532315663494,0.2876475645247061,-0.21653046258119263,-1.0085823955500983,-0.3967886351767673,0.21171658215183287,0.3136971881271832,-1.137467591017196,-0.27664130177487783,-1.2916048610239144,0.7793407453702718,-0.5949043441545254,0.32789439872715154,0
-3.6376832723798453,-0.4997188746476084,-0.7172269505900161,-0.06247240395003533,-0.17766299735716962,-0.3721141992617837,1.6650042293580296,-1.1483184565423985,0.18389341102425602,-0.07040849254618788,1.3013458274652894,3.843303058461299,-0.12611670901872157,0.5712670933265929,3.5900657617977885,-0.8566397930243536,1.1539828320166792,-1.0814875774295176,-0.3920038190953234,-0.6873444251216067,0
1.8466757031336223,0.8020556760990963,-1.3691382387220754,2.1866493048841984,0.7583867444839021,-0.16371791153278437,-0.10397218343347314,0.10848262286546416,-1.385272144609604,-2.3779908437240054,0.23587078408490533,-1.3019997545566568,-0.41678078228506993,-1.8534066953845731,-0.8038397851483743,1.5693482780901646,-0.7122654984498235,1.4991602859032325,-0.41915733720369236,0.0946835323692985,1
0.9753348823405537,0.06860702830776366,1.4308763193481795,1.3022977221361465,1.0655357388536806,-0.37490548732280027,-0.19851554730130408,0.8072066411000826,0.08680517598881857,-0.39626995935730647,0.5577801544851227,0.2799503826550321,-1.497232604114075,1.858685260025712,1.0940584740443262,-1.6726468604138802,0.7801726203924662,0.6843684548777289,1.1360616629907818,-0.3290224922079909,1
-1.2886684272650397,-1.8154415568536912,0.754773349127404,1.2876067555908934,-1.8517068802685708,0.5368090985377687,-1.4669920705412454,-0.4526098129745808,-2.397474907102205,1.6385906945018591,0.49967334637137223,1.3619442183194652,0.3918622430595779,0.8124552730472379,1.2724806570268568,-1.276790101971344,1.8809414435824068,0.7946923767609007,0.3773158865419062,-0.24366534341470286,0
1.0226135099954492,0.6768087592141746,0.06241485983496637,0.9556953742209391,-1.8467970614107658,0.18564298348520414,0.3098608333260488,0.561444440490055,0.7043547194851277,0.39029242492611543,0.8024092913719282,-1.0964505137301699,-0.9685192323566765,-0.48708650985569407,-1.03439167982247,0.5203148083563508,-0.9478663199251407,-0.8718002199052666,-1.1818545647330527,0.19950473736455282,1
